interval_start_utc,interval_end_utc,location,lmp_dam
2012-04-10 19:00:00+00:00,2012-04-10 20:00:00+00:00,HB_NORTH,24.85
2012-04-10 20:00:00+00:00,2012-04-10 21:00:00+00:00,HB_NORTH,26.32
2012-04-10 21:00:00+00:00,2012-04-10 22:00:00+00:00,HB_NORTH,22.67
2012-04-10 22:00:00+00:00,2012-04-10 23:00:00+00:00,HB_NORTH,21.76
2012-04-10 23:00:00+00:00,2012-04-11 00:00:00+00:00,HB_NORTH,17.57
2012-04-11 00:00:00+00:00,2012-04-11 01:00:00+00:00,HB_NORTH,14.61
2012-04-11 01:00:00+00:00,2012-04-11 02:00:00+00:00,HB_NORTH,13.0
2012-04-11 02:00:00+00:00,2012-04-11 03:00:00+00:00,HB_NORTH,12.79
2012-04-11 03:00:00+00:00,2012-04-11 04:00:00+00:00,HB_NORTH,12.56
2012-04-11 04:00:00+00:00,2012-04-11 05:00:00+00:00,HB_NORTH,12.6
2012-04-11 05:00:00+00:00,2012-04-11 06:00:00+00:00,HB_NORTH,14.71
2012-04-11 06:00:00+00:00,2012-04-11 07:00:00+00:00,HB_NORTH,19.82
2012-04-11 07:00:00+00:00,2012-04-11 08:00:00+00:00,HB_NORTH,17.77
2012-04-11 08:00:00+00:00,2012-04-11 09:00:00+00:00,HB_NORTH,19.51
2012-04-11 09:00:00+00:00,2012-04-11 10:00:00+00:00,HB_NORTH,20.53
2012-04-11 10:00:00+00:00,2012-04-11 11:00:00+00:00,HB_NORTH,22.06
2012-04-11 11:00:00+00:00,2012-04-11 12:00:00+00:00,HB_NORTH,22.82
2012-04-11 12:00:00+00:00,2012-04-11 13:00:00+00:00,HB_NORTH,25.0
2012-04-11 13:00:00+00:00,2012-04-11 14:00:00+00:00,HB_NORTH,27.5
2012-04-11 14:00:00+00:00,2012-04-11 15:00:00+00:00,HB_NORTH,33.07
2012-04-11 15:00:00+00:00,2012-04-11 16:00:00+00:00,HB_NORTH,41.85
2012-04-11 16:00:00+00:00,2012-04-11 17:00:00+00:00,HB_NORTH,62.43
2012-04-11 17:00:00+00:00,2012-04-11 18:00:00+00:00,HB_NORTH,40.0
2012-04-11 18:00:00+00:00,2012-04-11 19:00:00+00:00,HB_NORTH,28.23
2012-04-11 19:00:00+00:00,2012-04-11 20:00:00+00:00,HB_NORTH,23.66
2012-04-11 20:00:00+00:00,2012-04-11 21:00:00+00:00,HB_NORTH,25.39
2012-04-11 21:00:00+00:00,2012-04-11 22:00:00+00:00,HB_NORTH,20.32
2012-04-11 22:00:00+00:00,2012-04-11 23:00:00+00:00,HB_NORTH,20.3
2012-04-11 23:00:00+00:00,2012-04-12 00:00:00+00:00,HB_NORTH,16.63
2012-04-12 00:00:00+00:00,2012-04-12 01:00:00+00:00,HB_NORTH,14.62
2012-04-12 01:00:00+00:00,2012-04-12 02:00:00+00:00,HB_NORTH,12.73
2012-04-12 02:00:00+00:00,2012-04-12 03:00:00+00:00,HB_NORTH,12.41
2012-04-12 03:00:00+00:00,2012-04-12 04:00:00+00:00,HB_NORTH,12.38
2012-04-12 04:00:00+00:00,2012-04-12 05:00:00+00:00,HB_NORTH,12.41
2012-04-12 05:00:00+00:00,2012-04-12 06:00:00+00:00,HB_NORTH,15.58
2012-04-12 06:00:00+00:00,2012-04-12 07:00:00+00:00,HB_NORTH,20.38
2012-04-12 07:00:00+00:00,2012-04-12 08:00:00+00:00,HB_NORTH,20.09
2012-04-12 08:00:00+00:00,2012-04-12 09:00:00+00:00,HB_NORTH,20.89
2012-04-12 09:00:00+00:00,2012-04-12 10:00:00+00:00,HB_NORTH,21.17
2012-04-12 10:00:00+00:00,2012-04-12 11:00:00+00:00,HB_NORTH,22.0
2012-04-12 11:00:00+00:00,2012-04-12 12:00:00+00:00,HB_NORTH,23.11
2012-04-12 12:00:00+00:00,2012-04-12 13:00:00+00:00,HB_NORTH,24.07
2012-04-12 13:00:00+00:00,2012-04-12 14:00:00+00:00,HB_NORTH,25.51
2012-04-12 14:00:00+00:00,2012-04-12 15:00:00+00:00,HB_NORTH,33.78
2012-04-12 15:00:00+00:00,2012-04-12 16:00:00+00:00,HB_NORTH,45.0
2012-04-12 16:00:00+00:00,2012-04-12 17:00:00+00:00,HB_NORTH,61.34
2012-04-12 17:00:00+00:00,2012-04-12 18:00:00+00:00,HB_NORTH,40.15
2012-04-12 18:00:00+00:00,2012-04-12 19:00:00+00:00,HB_NORTH,28.93
2012-04-12 19:00:00+00:00,2012-04-12 20:00:00+00:00,HB_NORTH,24.55
2012-04-12 20:00:00+00:00,2012-04-12 21:00:00+00:00,HB_NORTH,29.12
2012-04-12 21:00:00+00:00,2012-04-12 22:00:00+00:00,HB_NORTH,23.93
2012-04-12 22:00:00+00:00,2012-04-12 23:00:00+00:00,HB_NORTH,21.51
2012-04-12 23:00:00+00:00,2012-04-13 00:00:00+00:00,HB_NORTH,18.62
2012-04-13 00:00:00+00:00,2012-04-13 01:00:00+00:00,HB_NORTH,14.99
2012-04-13 01:00:00+00:00,2012-04-13 02:00:00+00:00,HB_NORTH,12.85
2012-04-13 02:00:00+00:00,2012-04-13 03:00:00+00:00,HB_NORTH,12.6
2012-04-13 03:00:00+00:00,2012-04-13 04:00:00+00:00,HB_NORTH,12.42
2012-04-13 04:00:00+00:00,2012-04-13 05:00:00+00:00,HB_NORTH,12.58
2012-04-13 05:00:00+00:00,2012-04-13 06:00:00+00:00,HB_NORTH,15.35
2012-04-13 06:00:00+00:00,2012-04-13 07:00:00+00:00,HB_NORTH,19.43
2012-04-13 07:00:00+00:00,2012-04-13 08:00:00+00:00,HB_NORTH,18.99
2012-04-13 08:00:00+00:00,2012-04-13 09:00:00+00:00,HB_NORTH,19.99
2012-04-13 09:00:00+00:00,2012-04-13 10:00:00+00:00,HB_NORTH,21.43
2012-04-13 10:00:00+00:00,2012-04-13 11:00:00+00:00,HB_NORTH,22.07
2012-04-13 11:00:00+00:00,2012-04-13 12:00:00+00:00,HB_NORTH,22.79
2012-04-13 12:00:00+00:00,2012-04-13 13:00:00+00:00,HB_NORTH,24.0
