interval_start_utc,interval_end_utc,location,lmp_dam
2012-05-10 02:00:00+00:00,2012-05-10 03:00:00+00:00,HB_NORTH,14.18
2012-05-10 03:00:00+00:00,2012-05-10 04:00:00+00:00,HB_NORTH,13.97
2012-05-10 04:00:00+00:00,2012-05-10 05:00:00+00:00,HB_NORTH,13.98
2012-05-10 05:00:00+00:00,2012-05-10 06:00:00+00:00,HB_NORTH,15.69
2012-05-10 06:00:00+00:00,2012-05-10 07:00:00+00:00,HB_NORTH,17.2
2012-05-10 07:00:00+00:00,2012-05-10 08:00:00+00:00,HB_NORTH,17.62
2012-05-10 08:00:00+00:00,2012-05-10 09:00:00+00:00,HB_NORTH,18.29
2012-05-10 09:00:00+00:00,2012-05-10 10:00:00+00:00,HB_NORTH,19.51
2012-05-10 10:00:00+00:00,2012-05-10 11:00:00+00:00,HB_NORTH,19.95
2012-05-10 11:00:00+00:00,2012-05-10 12:00:00+00:00,HB_NORTH,20.58
2012-05-10 12:00:00+00:00,2012-05-10 13:00:00+00:00,HB_NORTH,20.75
2012-05-10 13:00:00+00:00,2012-05-10 14:00:00+00:00,HB_NORTH,22.85
2012-05-10 14:00:00+00:00,2012-05-10 15:00:00+00:00,HB_NORTH,25.58
2012-05-10 15:00:00+00:00,2012-05-10 16:00:00+00:00,HB_NORTH,32.06
2012-05-10 16:00:00+00:00,2012-05-10 17:00:00+00:00,HB_NORTH,34.1
2012-05-10 17:00:00+00:00,2012-05-10 18:00:00+00:00,HB_NORTH,28.0
2012-05-10 18:00:00+00:00,2012-05-10 19:00:00+00:00,HB_NORTH,24.38
2012-05-10 19:00:00+00:00,2012-05-10 20:00:00+00:00,HB_NORTH,21.81
2012-05-10 20:00:00+00:00,2012-05-10 21:00:00+00:00,HB_NORTH,22.92
2012-05-10 21:00:00+00:00,2012-05-10 22:00:00+00:00,HB_NORTH,20.66
2012-05-10 22:00:00+00:00,2012-05-10 23:00:00+00:00,HB_NORTH,18.33
2012-05-10 23:00:00+00:00,2012-05-11 00:00:00+00:00,HB_NORTH,17.66
2012-05-11 00:00:00+00:00,2012-05-11 01:00:00+00:00,HB_NORTH,16.04
2012-05-11 01:00:00+00:00,2012-05-11 02:00:00+00:00,HB_NORTH,14.81
2012-05-11 02:00:00+00:00,2012-05-11 03:00:00+00:00,HB_NORTH,14.23
2012-05-11 03:00:00+00:00,2012-05-11 04:00:00+00:00,HB_NORTH,14.03
